Cuenca o Litoral;Estrato menor;Estrato;Sitio desembarco;Tipo de unidad;Mes;Epoca;Cuartil_inf;Cuartil_sup
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;IM;8;No patrón;482.415;95.58
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;1;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;2;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;3;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;4;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;5;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;6;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;7;Meses Epoca Media;12.8;274.825
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;8;Meses Epoca Baja;6;759.12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;9;Meses Epoca Baja;6;759.12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;10;Meses Epoca Baja;6;759.12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;11;Meses Epoca Baja;6;759.12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Soledad Pueblito;MA;12;Meses Epoca Baja;6;759.12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;1;Meses Epoca Media;19.35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;2;Meses Epoca Media;19.35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;3;Meses Epoca Media;19.35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;4;Meses Epoca Baja;9.2;953.24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;5;Meses Epoca Baja;9.2;953.24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;6;Meses Epoca Baja;9.2;953.24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;7;Meses Epoca Baja;9.2;953.24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;8;Meses Epoca Baja;9.2;953.24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;9;Meses Epoca Alta;42.18;5757.2
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;10;Meses Epoca Alta;42.18;5757.2
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;11;Meses Epoca Alta;42.18;5757.2
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Bazán;MA;12;Meses Epoca Media;19.35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;1;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;2;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;3;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;4;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;5;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;6;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;7;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;8;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;9;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;10;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;11;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Amarales;MA;12;No patrón;2.7;160.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;1;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;2;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;3;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;4;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;5;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;6;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;7;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;8;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;9;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;10;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;11;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Vigía;MA;12;No patrón;8;109.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;1;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;2;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;3;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;4;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;5;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;6;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;7;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;8;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;9;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;10;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;11;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;La Punta - Firme Cifuentes;MA;12;No patrón;9.5;210.15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;1;Meses Epoca Media;68.6;483.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;2;Meses Epoca Media;68.6;483.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;3;Meses Epoca Alta;85.5;690
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;4;Meses Epoca Media;68.6;483.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;5;Meses Epoca Media;68.6;483.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;6;Meses Epoca Alta;85.5;690
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;7;Meses Epoca Baja;65;329
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;8;Meses Epoca Baja;65;329
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;9;Meses Epoca Baja;65;329
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;10;Meses Epoca Baja;65;329
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;11;Meses Epoca Baja;65;329
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;MA;12;Meses Epoca Baja;65;329
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;UEP;3;No patrón;36.8;59.1
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;UEP;4;No patrón;36.8;59.1
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Miel de Abeja;UEP;6;No patrón;36.8;59.1
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;2;Meses Epoca Baja;21.75;137.625
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;3;Meses Epoca Baja;21.75;137.625
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;4;Meses Epoca Media;28.625;148.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;5;Meses Epoca Baja;21.75;137.625
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;6;Meses Epoca Media;28.625;148.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;7;Meses Epoca Alta;33.4;184.3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;8;Meses Epoca Baja;21.75;137.625
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;9;Meses Epoca Media;28.625;148.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;10;Meses Epoca Baja;21.75;137.625
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;11;No patrón;21.75;125.775
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;IM;12;Meses Epoca Media;28.625;148.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;1;Meses Epoca Media;30;876.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;2;Meses Epoca Alta;37.675;1.689.275
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;3;Meses Epoca Alta;37.675;1.689.275
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;4;Meses Epoca Alta;37.675;1.689.275
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;5;Meses Epoca Alta;37.675;1.689.275
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;6;Meses Epoca Baja;29.75;496.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;7;Meses Epoca Baja;29.75;496.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;8;Meses Epoca Baja;29.75;496.75
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;9;Meses Epoca Alta;37.675;1.689.275
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;10;Meses Epoca Media;30;876.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;11;Meses Epoca Media;30;876.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle La Samaritana;MA;12;Meses Epoca Media;30;876.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;1;Meses Epoca Media;34.85;808.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;2;Meses Epoca Alta;42.9;1240
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;3;Meses Epoca Alta;42.9;1240
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;4;Meses Epoca Alta;42.9;1240
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;5;Meses Epoca Alta;42.9;1240
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;6;Meses Epoca Baja;44.9;925.7
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;7;Meses Epoca Baja;44.9;925.7
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;8;No patrón;39.1;255.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;9;Meses Epoca Baja;44.9;925.7
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;10;Meses Epoca Media;34.85;808.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;11;Meses Epoca Media;34.85;808.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Muelle Las Flores;MA;12;Meses Epoca Media;34.85;808.25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;1;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;2;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;3;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;4;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;5;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;6;Meses Epoca Alta;22.075;307.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;7;Meses Epoca Alta;22.075;307.6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;8;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;9;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;10;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;11;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;Playa Nueva;MA;12;Meses Epoca Media;14.5;173.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;2;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;3;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;4;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;5;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;6;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;7;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;8;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;9;Meses Epoca Media;12;34.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;10;Meses Epoca Alta;15.25;64.7
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;11;Meses Epoca Alta;15.25;64.7
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;IM;12;Meses Epoca Alta;15.25;64.7
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;1;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;2;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;3;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;4;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;5;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;6;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;7;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;8;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;9;Meses Epoca Media;29;157.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;10;Meses Epoca Alta;35.55;255
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;11;Meses Epoca Alta;35.55;255
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Bajito Vaquería;UEP;12;No patrón;42;221.55
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;1;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;2;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;3;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;4;Meses Epoca Alta;12;80.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;5;Meses Epoca Alta;12;80.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;6;Meses Epoca Alta;12;80.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;7;Meses Epoca Alta;12;80.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;8;Meses Epoca Alta;12;80.9
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;9;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;10;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;11;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UEP;12;No patrón;5;67
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Chontal;UTA;12;No patrón;10.5;19.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;1;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;2;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;3;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;4;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;5;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;6;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;7;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;8;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;9;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;10;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;11;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;MA;12;No patrón;14.55;1066.4
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;PM;1;No patrón;8.5;131.975
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;PM;10;No patrón;8.5;131.975
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;PM;11;No patrón;8.5;131.975
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Distribuidoras de Tumaco;PM;12;No patrón;8.5;131.975
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;1;Meses Epoca Baja;15.35;1616.74
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;2;Meses Epoca Media;20;21.476.075
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;3;Meses Epoca Media;20;21.476.075
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;4;Meses Epoca Media;20;21.476.075
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;5;Meses Epoca Media;20;21.476.075
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;6;Meses Epoca Alta;18.9;2549.05
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;7;Meses Epoca Alta;18.9;2549.05
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;8;Meses Epoca Alta;18.9;2549.05
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;9;Meses Epoca Media;20;21.476.075
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;10;Meses Epoca Baja;15.35;1616.74
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;11;Meses Epoca Baja;15.35;1616.74
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);MA;12;Meses Epoca Baja;15.35;1616.74
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;El Puerto (Tumaco);PM;8;No patrón;18;18
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;1;Meses Epoca Alta;27.6;1036.2
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;2;Meses Epoca Baja;20.35;559.45
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;3;No patrón;23.5;822
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;4;Meses Epoca Alta;27.6;1036.2
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;5;Meses Epoca Alta;27.6;1036.2
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;6;Meses Epoca Alta;27.6;1036.2
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;7;Meses Epoca Media;18.7;622.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;8;Meses Epoca Media;18.7;622.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;9;Meses Epoca Media;18.7;622.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;10;Meses Epoca Baja;20.35;559.45
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;11;Meses Epoca Baja;20.35;559.45
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;La Casa del Pescador;MA;12;Meses Epoca Baja;20.35;559.45
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;1;Meses Epoca Alta;36.3;2342.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;2;Meses Epoca Media;34.95;436.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;3;Meses Epoca Media;34.95;436.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;4;Meses Epoca Media;34.95;436.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;5;Meses Epoca Media;34.95;436.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;6;Meses Epoca Alta;36.3;2342.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;7;Meses Epoca Alta;36.3;2342.5
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;IM;10;Meses Epoca Baja;16.65;109.175
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;1;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;2;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;3;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;4;Meses Epoca Alta;5;139.95
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;5;Meses Epoca Alta;5;139.95
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;6;Meses Epoca Alta;5;139.95
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;7;Meses Epoca Alta;5;139.95
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;8;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;9;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;10;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;11;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UEP;12;No patrón;4;80
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Milagros de la Mar;UTA;10;No patrón;21.2;52.7
Pacífico;Pacífico Sur;Pasacaballos-Cabo Manglares;Muelles del Camarón;IM;9;No patrón;94.8;206.85
