Cuenca o Litoral.x;Estrato menor;Estrato;No del sitio de desembarco;Sitio desembarco.x;Tipo de unidad.x;Mes;Epoca;Sitio_TU_Mes;Sitio_TU_Epoca;Cuenca o Litoral;Sitio desembarco.y;Tipo de unidad.y;Cuartil_inf;Cuartil_sup
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;MA;7;Meses Epoca Alta;Chacón_MA_7;Chacón_MA_Meses Epoca Alta;Pacífico;Chacón;MA;114,85;570,03
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;MA;8;Meses Epoca Media;Chacón_MA_8;Chacón_MA_Meses Epoca Media;Pacífico;Chacón;MA;112;417,66
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;MA;9;Meses Epoca Media;Chacón_MA_9;Chacón_MA_Meses Epoca Media;Pacífico;Chacón;MA;112;417,66
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;MA;10;Meses Epoca Media;Chacón_MA_10;Chacón_MA_Meses Epoca Media;Pacífico;Chacón;MA;112;417,66
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;MA;11;Meses Epoca Media;Chacón_MA_11;Chacón_MA_Meses Epoca Media;Pacífico;Chacón;MA;112;417,66
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;MA;12;Meses Epoca Media;Chacón_MA_12;Chacón_MA_Meses Epoca Media;Pacífico;Chacón;MA;112;417,66
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;PM;3;No patrón;Chacón_PM_3;Chacón_PM_No patrón;Pacífico;Chacón;PM;145,75;229,45
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;PM;9;No patrón;Chacón_PM_9;Chacón_PM_No patrón;Pacífico;Chacón;PM;145,75;229,45
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;15;Chacón;UEP;11;No patrón;Chacón_UEP_11;Chacón_UEP_No patrón;Pacífico;Chacón;UEP;239,5;239,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;1;Meses Epoca Media;Corozal_MA_1;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;2;Meses Epoca Baja;Corozal_MA_2;Corozal_MA_Meses Epoca Baja;Pacífico;Corozal;MA;59,5;286,8
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;3;No patrón;Corozal_MA_3;Corozal_MA_No patrón;Pacífico;Corozal;MA;74,1;1029,6
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;4;Meses Epoca Media;Corozal_MA_4;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;5;Meses Epoca Alta;Corozal_MA_5;Corozal_MA_Meses Epoca Alta;Pacífico;Corozal;MA;119,5;541,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;6;Meses Epoca Alta;Corozal_MA_6;Corozal_MA_Meses Epoca Alta;Pacífico;Corozal;MA;119,5;541,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;7;Meses Epoca Alta;Corozal_MA_7;Corozal_MA_Meses Epoca Alta;Pacífico;Corozal;MA;119,5;541,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;8;Meses Epoca Media;Corozal_MA_8;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;9;Meses Epoca Media;Corozal_MA_9;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;10;Meses Epoca Media;Corozal_MA_10;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;11;Meses Epoca Media;Corozal_MA_11;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;16;Corozal;MA;12;Meses Epoca Media;Corozal_MA_12;Corozal_MA_Meses Epoca Media;Pacífico;Corozal;MA;87,2;449,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;1;Meses Epoca Media;Timbiquí_PM_1;Timbiquí_PM_Meses Epoca Media;Pacífico;Timbiquí;PM;17,2;101,8
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;2;Meses Epoca Media;Timbiquí_PM_2;Timbiquí_PM_Meses Epoca Media;Pacífico;Timbiquí;PM;17,2;101,8
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;3;Meses Epoca Alta;Timbiquí_PM_3;Timbiquí_PM_Meses Epoca Alta;Pacífico;Timbiquí;PM;25,02;177,95
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;4;Meses Epoca Alta;Timbiquí_PM_4;Timbiquí_PM_Meses Epoca Alta;Pacífico;Timbiquí;PM;25,02;177,95
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;5;Meses Epoca Alta;Timbiquí_PM_5;Timbiquí_PM_Meses Epoca Alta;Pacífico;Timbiquí;PM;25,02;177,95
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;6;Meses Epoca Alta;Timbiquí_PM_6;Timbiquí_PM_Meses Epoca Alta;Pacífico;Timbiquí;PM;25,02;177,95
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;7;Meses Epoca Baja;Timbiquí_PM_7;Timbiquí_PM_Meses Epoca Baja;Pacífico;Timbiquí;PM;16;66,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;8;Meses Epoca Baja;Timbiquí_PM_8;Timbiquí_PM_Meses Epoca Baja;Pacífico;Timbiquí;PM;16;66,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;9;Meses Epoca Baja;Timbiquí_PM_9;Timbiquí_PM_Meses Epoca Baja;Pacífico;Timbiquí;PM;16;66,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;10;Meses Epoca Baja;Timbiquí_PM_10;Timbiquí_PM_Meses Epoca Baja;Pacífico;Timbiquí;PM;16;66,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;11;Meses Epoca Baja;Timbiquí_PM_11;Timbiquí_PM_Meses Epoca Baja;Pacífico;Timbiquí;PM;16;66,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;PM;12;Meses Epoca Baja;Timbiquí_PM_12;Timbiquí_PM_Meses Epoca Baja;Pacífico;Timbiquí;PM;16;66,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;1;Meses Epoca Alta;Timbiquí_UEP_1;Timbiquí_UEP_Meses Epoca Alta;Pacífico;Timbiquí;UEP;30;105
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;2;Meses Epoca Alta;Timbiquí_UEP_2;Timbiquí_UEP_Meses Epoca Alta;Pacífico;Timbiquí;UEP;30;105
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;3;Meses Epoca Alta;Timbiquí_UEP_3;Timbiquí_UEP_Meses Epoca Alta;Pacífico;Timbiquí;UEP;30;105
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;4;Meses Epoca Alta;Timbiquí_UEP_4;Timbiquí_UEP_Meses Epoca Alta;Pacífico;Timbiquí;UEP;30;105
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;5;Meses Epoca Alta;Timbiquí_UEP_5;Timbiquí_UEP_Meses Epoca Alta;Pacífico;Timbiquí;UEP;30;105
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;6;Meses Epoca Alta;Timbiquí_UEP_6;Timbiquí_UEP_Meses Epoca Alta;Pacífico;Timbiquí;UEP;30;105
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;7;Meses Epoca Media;Timbiquí_UEP_7;Timbiquí_UEP_Meses Epoca Media;Pacífico;Timbiquí;UEP;23,5;90
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;8;Meses Epoca Media;Timbiquí_UEP_8;Timbiquí_UEP_Meses Epoca Media;Pacífico;Timbiquí;UEP;23,5;90
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;9;Meses Epoca Media;Timbiquí_UEP_9;Timbiquí_UEP_Meses Epoca Media;Pacífico;Timbiquí;UEP;23,5;90
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;10;Meses Epoca Baja;Timbiquí_UEP_10;Timbiquí_UEP_Meses Epoca Baja;Pacífico;Timbiquí;UEP;27;99
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;11;Meses Epoca Baja;Timbiquí_UEP_11;Timbiquí_UEP_Meses Epoca Baja;Pacífico;Timbiquí;UEP;27;99
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;17;Timbiquí;UEP;12;Meses Epoca Baja;Timbiquí_UEP_12;Timbiquí_UEP_Meses Epoca Baja;Pacífico;Timbiquí;UEP;27;99
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;1;Meses Epoca Baja;La Ensenada_IM_1;La Ensenada_IM_Meses Epoca Baja;Pacífico;La Ensenada;IM;6,62;131,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;2;Meses Epoca Baja;La Ensenada_IM_2;La Ensenada_IM_Meses Epoca Baja;Pacífico;La Ensenada;IM;6,62;131,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;3;No patrón;La Ensenada_IM_3;La Ensenada_IM_No patrón;Pacífico;La Ensenada;IM;5,53;172
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;4;No patrón;La Ensenada_IM_4;La Ensenada_IM_No patrón;Pacífico;La Ensenada;IM;5,53;172
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;5;Meses Epoca Media;La Ensenada_IM_5;La Ensenada_IM_Meses Epoca Media;Pacífico;La Ensenada;IM;9;157,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;6;Meses Epoca Alta;La Ensenada_IM_6;La Ensenada_IM_Meses Epoca Alta;Pacífico;La Ensenada;IM;43,2;178,4
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;7;Meses Epoca Media;La Ensenada_IM_7;La Ensenada_IM_Meses Epoca Media;Pacífico;La Ensenada;IM;9;157,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;8;Meses Epoca Media;La Ensenada_IM_8;La Ensenada_IM_Meses Epoca Media;Pacífico;La Ensenada;IM;9;157,9
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;9;Meses Epoca Alta;La Ensenada_IM_9;La Ensenada_IM_Meses Epoca Alta;Pacífico;La Ensenada;IM;43,2;178,4
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;10;Meses Epoca Baja;La Ensenada_IM_10;La Ensenada_IM_Meses Epoca Baja;Pacífico;La Ensenada;IM;6,62;131,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;11;Meses Epoca Baja;La Ensenada_IM_11;La Ensenada_IM_Meses Epoca Baja;Pacífico;La Ensenada;IM;6,62;131,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;IM;12;Meses Epoca Baja;La Ensenada_IM_12;La Ensenada_IM_Meses Epoca Baja;Pacífico;La Ensenada;IM;6,62;131,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;1;No patrón;La Ensenada_MA_1;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;2;No patrón;La Ensenada_MA_2;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;3;No patrón;La Ensenada_MA_3;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;4;No patrón;La Ensenada_MA_4;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;5;No patrón;La Ensenada_MA_5;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;6;No patrón;La Ensenada_MA_6;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;7;No patrón;La Ensenada_MA_7;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;8;No patrón;La Ensenada_MA_8;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;9;No patrón;La Ensenada_MA_9;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;10;No patrón;La Ensenada_MA_10;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;11;No patrón;La Ensenada_MA_11;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;MA;12;No patrón;La Ensenada_MA_12;La Ensenada_MA_No patrón;Pacífico;La Ensenada;MA;1,75;115,3
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;18;La Ensenada;UEP;3;No patrón;La Ensenada_UEP_3;La Ensenada_UEP_No patrón;Pacífico;La Ensenada;UEP;4,65;7,8
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;IM;8;No patrón;Soledad Pueblito_IM_8;Soledad Pueblito_IM_No patrón;Pacífico;Soledad Pueblito;IM;48,24;95,58
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;1;Meses Epoca Media;Soledad Pueblito_MA_1;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;2;Meses Epoca Media;Soledad Pueblito_MA_2;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;3;Meses Epoca Media;Soledad Pueblito_MA_3;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;4;Meses Epoca Media;Soledad Pueblito_MA_4;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;5;Meses Epoca Media;Soledad Pueblito_MA_5;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;6;Meses Epoca Media;Soledad Pueblito_MA_6;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;7;Meses Epoca Media;Soledad Pueblito_MA_7;Soledad Pueblito_MA_Meses Epoca Media;Pacífico;Soledad Pueblito;MA;12,8;274,82
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;8;Meses Epoca Baja;Soledad Pueblito_MA_8;Soledad Pueblito_MA_Meses Epoca Baja;Pacífico;Soledad Pueblito;MA;6;759,12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;9;Meses Epoca Baja;Soledad Pueblito_MA_9;Soledad Pueblito_MA_Meses Epoca Baja;Pacífico;Soledad Pueblito;MA;6;759,12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;10;Meses Epoca Baja;Soledad Pueblito_MA_10;Soledad Pueblito_MA_Meses Epoca Baja;Pacífico;Soledad Pueblito;MA;6;759,12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;11;Meses Epoca Baja;Soledad Pueblito_MA_11;Soledad Pueblito_MA_Meses Epoca Baja;Pacífico;Soledad Pueblito;MA;6;759,12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;19;Soledad Pueblito;MA;12;Meses Epoca Baja;Soledad Pueblito_MA_12;Soledad Pueblito_MA_Meses Epoca Baja;Pacífico;Soledad Pueblito;MA;6;759,12
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;1;Meses Epoca Media;Bazán_MA_1;Bazán_MA_Meses Epoca Media;Pacífico;Bazán;MA;19,35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;2;Meses Epoca Media;Bazán_MA_2;Bazán_MA_Meses Epoca Media;Pacífico;Bazán;MA;19,35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;3;Meses Epoca Media;Bazán_MA_3;Bazán_MA_Meses Epoca Media;Pacífico;Bazán;MA;19,35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;4;Meses Epoca Baja;Bazán_MA_4;Bazán_MA_Meses Epoca Baja;Pacífico;Bazán;MA;9,2;953,24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;5;Meses Epoca Baja;Bazán_MA_5;Bazán_MA_Meses Epoca Baja;Pacífico;Bazán;MA;9,2;953,24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;6;Meses Epoca Baja;Bazán_MA_6;Bazán_MA_Meses Epoca Baja;Pacífico;Bazán;MA;9,2;953,24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;7;Meses Epoca Baja;Bazán_MA_7;Bazán_MA_Meses Epoca Baja;Pacífico;Bazán;MA;9,2;953,24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;8;Meses Epoca Baja;Bazán_MA_8;Bazán_MA_Meses Epoca Baja;Pacífico;Bazán;MA;9,2;953,24
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;9;Meses Epoca Alta;Bazán_MA_9;Bazán_MA_Meses Epoca Alta;Pacífico;Bazán;MA;42,18;5757,2
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;10;Meses Epoca Alta;Bazán_MA_10;Bazán_MA_Meses Epoca Alta;Pacífico;Bazán;MA;42,18;5757,2
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;11;Meses Epoca Alta;Bazán_MA_11;Bazán_MA_Meses Epoca Alta;Pacífico;Bazán;MA;42,18;5757,2
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;20;Bazán;MA;12;Meses Epoca Media;Bazán_MA_12;Bazán_MA_Meses Epoca Media;Pacífico;Bazán;MA;19,35;2355
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;1;No patrón;Amarales_MA_1;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;2;No patrón;Amarales_MA_2;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;3;No patrón;Amarales_MA_3;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;4;No patrón;Amarales_MA_4;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;5;No patrón;Amarales_MA_5;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;6;No patrón;Amarales_MA_6;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;7;No patrón;Amarales_MA_7;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;8;No patrón;Amarales_MA_8;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;9;No patrón;Amarales_MA_9;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;10;No patrón;Amarales_MA_10;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;11;No patrón;Amarales_MA_11;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;21;Amarales;MA;12;No patrón;Amarales_MA_12;Amarales_MA_No patrón;Pacífico;Amarales;MA;2,7;160,25
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;1;No patrón;Vigía_MA_1;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;2;No patrón;Vigía_MA_2;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;3;No patrón;Vigía_MA_3;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;4;No patrón;Vigía_MA_4;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;5;No patrón;Vigía_MA_5;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;6;No patrón;Vigía_MA_6;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;7;No patrón;Vigía_MA_7;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;8;No patrón;Vigía_MA_8;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;9;No patrón;Vigía_MA_9;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;10;No patrón;Vigía_MA_10;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;11;No patrón;Vigía_MA_11;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;22;Vigía;MA;12;No patrón;Vigía_MA_12;Vigía_MA_No patrón;Pacífico;Vigía;MA;8;109,5
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;1;No patrón;La Punta - Firme Cifuentes_MA_1;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;2;No patrón;La Punta - Firme Cifuentes_MA_2;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;3;No patrón;La Punta - Firme Cifuentes_MA_3;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;4;No patrón;La Punta - Firme Cifuentes_MA_4;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;5;No patrón;La Punta - Firme Cifuentes_MA_5;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;6;No patrón;La Punta - Firme Cifuentes_MA_6;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;7;No patrón;La Punta - Firme Cifuentes_MA_7;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;8;No patrón;La Punta - Firme Cifuentes_MA_8;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
Pacífico;Pacífico Sur;Bahía Málaga-Pasacaballos;23;La Punta - Firme Cifuentes;MA;9;No patrón;La Punta - Firme Cifuentes_MA_9;La Punta - Firme Cifuentes_MA_No patrón;Pacífico;La Punta - Firme Cifuentes;MA;9,5;210,15
